replay_row_index,dataset_row_index,model_index,split_id,participant_id,ml_row_id,true_label,eeg_abs_alpha_central,eeg_abs_alpha_central_delta_base,eeg_abs_alpha_frontal,eeg_abs_alpha_frontal_delta_base,eeg_abs_alpha_occipital,eeg_abs_alpha_occipital_delta_base,eeg_abs_alpha_parietal,eeg_abs_alpha_parietal_delta_base,eeg_abs_alpha_temporal,eeg_abs_alpha_temporal_delta_base,eeg_abs_beta_central,eeg_abs_beta_central_delta_base,eeg_abs_beta_frontal,eeg_abs_beta_frontal_delta_base,eeg_abs_beta_occipital,eeg_abs_beta_occipital_delta_base,eeg_abs_beta_parietal,eeg_abs_beta_parietal_delta_base,eeg_abs_beta_temporal,eeg_abs_beta_temporal_delta_base,eeg_abs_delta_central,eeg_abs_delta_frontal,eeg_abs_delta_occipital,eeg_abs_delta_parietal,eeg_abs_delta_temporal,eeg_abs_highbeta_central,eeg_abs_highbeta_frontal,eeg_abs_highbeta_occipital,eeg_abs_highbeta_parietal,eeg_abs_highbeta_temporal,eeg_abs_theta_central,eeg_abs_theta_central_delta_base,eeg_abs_theta_frontal,eeg_abs_theta_frontal_delta_base,eeg_abs_theta_occipital,eeg_abs_theta_occipital_delta_base,eeg_abs_theta_parietal,eeg_abs_theta_parietal_delta_base,eeg_abs_theta_temporal,eeg_abs_theta_temporal_delta_base,eeg_frontal_alpha_asymmetry_f4_minus_f3,eeg_fz_theta_abs,eeg_fz_theta_rel,eeg_hjorth_activity_central,eeg_hjorth_activity_frontal,eeg_hjorth_activity_occipital,eeg_hjorth_activity_parietal,eeg_hjorth_activity_temporal,eeg_hjorth_complexity_central,eeg_hjorth_complexity_frontal,eeg_hjorth_complexity_occipital,eeg_hjorth_complexity_parietal,eeg_hjorth_complexity_temporal,eeg_hjorth_mobility_central,eeg_hjorth_mobility_frontal,eeg_hjorth_mobility_occipital,eeg_hjorth_mobility_parietal,eeg_hjorth_mobility_temporal,eeg_line_length_central,eeg_line_length_frontal,eeg_line_length_occipital,eeg_line_length_parietal,eeg_line_length_temporal,eeg_mav_central,eeg_mav_frontal,eeg_mav_occipital,eeg_mav_parietal,eeg_mav_temporal,eeg_mean_power_central,eeg_mean_power_frontal,eeg_mean_power_occipital,eeg_mean_power_parietal,eeg_mean_power_temporal,eeg_median_power_central,eeg_median_power_frontal,eeg_median_power_occipital,eeg_median_power_parietal,eeg_median_power_temporal,eeg_ratio_alpha_beta_central,eeg_ratio_alpha_beta_frontal,eeg_ratio_alpha_beta_occipital,eeg_ratio_alpha_beta_parietal,eeg_ratio_alpha_beta_temporal,eeg_ratio_theta_alpha_central,eeg_ratio_theta_alpha_frontal,eeg_ratio_theta_alpha_occipital,eeg_ratio_theta_alpha_parietal,eeg_ratio_theta_alpha_temporal,eeg_ratio_theta_beta_central,eeg_ratio_theta_beta_frontal,eeg_ratio_theta_beta_occipital,eeg_ratio_theta_beta_parietal,eeg_ratio_theta_beta_temporal,eeg_rel_alpha_central,eeg_rel_alpha_frontal,eeg_rel_alpha_occipital,eeg_rel_alpha_parietal,eeg_rel_alpha_temporal,eeg_rel_beta_central,eeg_rel_beta_frontal,eeg_rel_beta_occipital,eeg_rel_beta_parietal,eeg_rel_beta_temporal,eeg_rel_delta_central,eeg_rel_delta_frontal,eeg_rel_delta_occipital,eeg_rel_delta_parietal,eeg_rel_delta_temporal,eeg_rel_highbeta_central,eeg_rel_highbeta_frontal,eeg_rel_highbeta_occipital,eeg_rel_highbeta_parietal,eeg_rel_highbeta_temporal,eeg_rel_theta_central,eeg_rel_theta_frontal,eeg_rel_theta_occipital,eeg_rel_theta_parietal,eeg_rel_theta_temporal,eeg_rms_central,eeg_rms_frontal,eeg_rms_occipital,eeg_rms_parietal,eeg_rms_temporal,eeg_spectral_entropy_central,eeg_spectral_entropy_frontal,eeg_spectral_entropy_occipital,eeg_spectral_entropy_parietal,eeg_spectral_entropy_temporal,eeg_ssc_central,eeg_ssc_frontal,eeg_ssc_occipital,eeg_ssc_parietal,eeg_ssc_rate_central,eeg_ssc_rate_frontal,eeg_ssc_rate_occipital,eeg_ssc_rate_parietal,eeg_ssc_rate_temporal,eeg_ssc_temporal,eeg_var_central,eeg_var_frontal,eeg_var_occipital,eeg_var_parietal,eeg_var_temporal,eeg_zero_crossings_central,eeg_zero_crossings_frontal,eeg_zero_crossings_occipital,eeg_zero_crossings_parietal,eeg_zero_crossings_rate_central,eeg_zero_crossings_rate_frontal,eeg_zero_crossings_rate_occipital,eeg_zero_crossings_rate_parietal,eeg_zero_crossings_rate_temporal,eeg_zero_crossings_temporal
335,1637,9,within_sub-015_holdout01,sub-015,eeg_row-001878,baseline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0,-0,1.0000000000000001e-09,0,0,0,0,0,0,0,0.67376184400000005,0,0.36098362099999998,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,2.344259466,2.5652578300000002,2.3467449820000001,2.6428956179999998,2.439029069,0.28531756699999999,0.23094877799999999,0.251744829,0.219807796,0.26692163099999999,3.1439999999999999e-06,4.7870000000000001e-06,5.057e-06,3.658e-06,6.1859999999999997e-06,1.1082e-05,2.3002000000000001e-05,1.9439000000000001e-05,1.6036e-05,2.3459e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.61736302700000001,1.6028512260000001,1.3643288920000001,1.293772986,0.61658331200000005,2.9909307630000002,5.079745011,2.489241335,3.3559791099999998,3.6761659849999999,1.84649007,8.1420755180000004,3.396143871,4.3418751159999998,2.2666625969999998,0.074351692999999996,0.057722676000000001,0.117347492,0.088194028999999993,0.058479626999999999,0.120434314,0.036012497999999997,0.086011145999999997,0.068168086000000003,0.094844647000000004,0.44316605799999997,0.47715390299999999,0.35432396700000002,0.406850196,0.49727417299999999,0.026647270000000001,0.0072415309999999998,0.018514599,0.013135568,0.017277534000000001,0.22238076500000001,0.29321647499999998,0.292106227,0.29597731700000002,0.21498081499999999,1.4141999999999999e-05,3.2854000000000001e-05,2.6789000000000001e-05,2.1064e-05,3.1164000000000002e-05,0.71678674399999998,0.67941280199999998,0.72144419699999995,0.67902954500000001,0.69953764299999999,147.66666666699999,146.714285714,146,144,0.19741533,0.19614209299999999,0.195187166,0.19251336899999999,0.21323529399999999,159.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,63.333333332999999,59.714285713999999,65.5,57.333333332999999,0.084557187000000006,0.079725348000000001,0.087449932999999994,0.076546506,0.092122830000000003,69
336,1660,9,within_sub-015_holdout01,sub-015,eeg_row-001904,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.41688462399999998,0,0.26628615900000002,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,1.7955217189999999,2.3355858270000001,2.4864439790000001,2.1750071160000002,2.026761407,0.42801090400000003,0.30779524400000002,0.242108879,0.29726708400000001,0.37964691900000003,6.2920000000000001e-06,6.0460000000000002e-06,4.0040000000000001e-06,4.1330000000000001e-06,1.0336000000000001e-05,1.3570999999999999e-05,2.0871999999999999e-05,1.6195e-05,1.3295999999999999e-05,2.2742e-05,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0.18250573,0.41105283999999997,0.37861966200000002,0.28767286199999997,0.14507103399999999,2.0635086679999999,4.2325356210000002,3.3181376939999998,3.3166992519999998,1.498511425,0.37660215499999999,1.739795789,1.256312171,0.95412436700000003,0.21739060199999999,0.062735615999999994,0.053952343999999999,0.071515962000000002,0.072985544999999999,0.059237192000000001,0.34374600900000002,0.13125403599999999,0.18888602199999999,0.25371021900000001,0.408332321,0.23587670299999999,0.401652495,0.30116474300000001,0.24143366399999999,0.14751855899999999,0.14094245,0.043683392000000001,0.025418897999999999,0.042026164999999997,0.177567788,0.12945548800000001,0.228355219,0.237299808,0.24207110200000001,0.088767608999999997,1.7620000000000001e-05,2.9626999999999999e-05,2.1984000000000002e-05,1.7825999999999998e-05,2.9573e-05,0.83707841699999996,0.74298531700000003,0.75517562800000004,0.80435538299999998,0.79002809600000001,176.66666666699999,167,153,147.66666666699999,0.236185383,0.223262032,0.20454545499999999,0.19741533,0.21958556100000001,164.25,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,116.666666667,84.285714286000001,59,77,0.15576324,0.112530994,0.078771696000000002,0.10280373800000001,0.12917223,96.75
337,1746,9,within_sub-015_holdout01,sub-015,eeg_row-002005,high_4_5_6,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,2.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,2.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,-0,0.72195038300000003,0,0.380097193,0,5.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,2.0000000000000001e-09,1.7441413100000001,2.019901929,2.4677662570000001,2.4610347520000002,2.0123544400000002,0.44843237000000002,0.33208386600000001,0.22981130599999999,0.26361786599999998,0.38293794399999997,7.7980000000000006e-06,8.3010000000000007e-06,5.2240000000000003e-06,4.8840000000000002e-06,1.2904999999999999e-05,1.6541999999999998e-05,3.4242999999999997e-05,2.1458e-05,1.8261999999999999e-05,2.8779999999999999e-05,0,5.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,2.0000000000000001e-09,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0.21007899899999999,0.65228272899999995,0.457795597,0.49173786600000002,0.113336536,2.58759323,6.287681182,4.599359067,4.7742894180000004,2.0752960549999999,0.543598994,4.1013458380000003,2.1055663280000001,2.347698888,0.23520686499999999,0.075208925999999995,0.058003658,0.062191912000000002,0.063398019999999999,0.051432773000000001,0.35800306999999998,0.088924106000000003,0.13585083000000001,0.128926455,0.453805766,0.20048971600000001,0.40214989899999998,0.37320013499999999,0.37825921899999998,0.14048261300000001,0.12592023399999999,0.0096043870000000007,0.019747061,0.031925279000000001,0.179070127,0.194610109,0.36470851100000001,0.28604293400000003,0.30268049400000002,0.106738232,2.0863e-05,4.7478000000000002e-05,2.8977000000000001e-05,2.3365000000000001e-05,3.7228000000000003e-05,0.86342636299999997,0.813685934,0.74581649000000005,0.75359503900000002,0.83235314699999996,186.66666666699999,153.14285714299999,144.5,158,0.249554367,0.20473643999999999,0.19318181800000001,0.211229947,0.21691176500000001,162.25,0,5.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,2.0000000000000001e-09,111.666666667,80.428571429000002,56,71,0.149087672,0.10738127,0.074766355000000007,0.094793057,0.12950600800000001,97
338,1713,9,within_sub-015_holdout01,sub-015,eeg_row-001963,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.27163551000000002,0,0.1848871,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.604667039,2.3438222569999998,2.304678843,2.2741713080000001,1.88519602,0.48788831700000002,0.33474508400000003,0.25568736600000003,0.29519488399999999,0.400531686,7.8639999999999996e-06,7.1679999999999998e-06,4.9010000000000002e-06,4.5739999999999997e-06,1.1905e-05,1.5313999999999999e-05,2.1971999999999999e-05,1.8048000000000001e-05,1.4990999999999999e-05,2.5066e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,1.0000000000000001e-09,0.254082796,0.30536683100000001,0.39222573199999999,0.43260807400000001,0.17622771300000001,0.56511245700000001,4.4486365210000001,4.8608130599999999,2.970486164,1.012617514,0.143585353,1.3584660390000001,1.9065359609999999,1.2850562990000001,0.178451268,0.087577502000000002,0.027323055999999998,0.035360903999999999,0.044921216999999999,0.072530371999999996,0.34468095799999998,0.089476176000000004,0.090154471999999999,0.103838138,0.41157188700000003,0.25079878,0.62783086099999996,0.57821067800000003,0.60414706799999995,0.22894751899999999,0.19555320700000001,0.037177285999999997,0.018218523,0.043187008999999998,0.12631109200000001,0.049491136999999998,0.121550346,0.171882744,0.133437853,0.073445524999999998,1.9139000000000001e-05,3.0868000000000003e-05,2.4474e-05,1.9262999999999998e-05,3.2614000000000003e-05,0.83787718499999997,0.70784530300000004,0.62871909100000001,0.65871523600000004,0.74362097500000002,185,169.42857142899999,149.5,160.66666666699999,0.24732620299999999,0.22650878499999999,0.19986630999999999,0.21479500900000001,0.221590909,165.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,117,92.857142856999999,70,80,0.15620827800000001,0.123974824,0.093457944000000001,0.106809079,0.13851802399999999,103.75
339,1810,9,within_sub-015_holdout01,sub-015,eeg_row-002078,high_4_5_6,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0.12890824100000001,0,0.257465679,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.73187574,2.4779863469999999,2.6348979849999998,2.5027469779999998,2.1055650379999999,0.43727984800000003,0.27801203400000002,0.230941863,0.25241960800000002,0.35668018099999999,5.8640000000000001e-06,5.7540000000000003e-06,3.9550000000000002e-06,4.0280000000000002e-06,9.2860000000000005e-06,1.2858e-05,2.2328e-05,1.6215999999999999e-05,1.5571000000000001e-05,2.2682999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.281377408,0.59356750899999999,0.47954415,0.80754464699999995,0.195495628,2.1511924090000001,7.2824324689999997,8.0195448809999998,2.7691446910000002,2.7173555920000001,0.605296944,4.3226152969999996,3.8457258369999998,2.2362079709999998,0.53123113899999996,0.080061357999999999,0.028941011999999999,0.032613431999999998,0.069638475000000005,0.060047178,0.28453371,0.048757742,0.068009237,0.086234829999999998,0.30715355900000002,0.274807254,0.58666265200000001,0.50657799000000003,0.53944201199999997,0.27385880299999998,0.11433724100000001,0.012228968999999999,0.015476312000000001,0.017374110000000002,0.104564054,0.17222738500000001,0.210760962,0.26154487900000001,0.192839014,0.163169535,1.6327000000000001e-05,3.2087e-05,2.2637999999999999e-05,2.0761e-05,2.9400999999999999e-05,0.85171065099999999,0.70108161899999999,0.66485107099999996,0.68990309299999997,0.774420471,180.33333333300001,161.85714285700001,158,161.66666666699999,0.24108734400000001,0.21638655500000001,0.211229947,0.21613190700000001,0.217245989,162.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,109,75.285714286000001,68,65.333333332999999,0.14552736999999999,0.10051497199999999,0.090787717000000004,0.087227414000000003,0.118157543,88.5
340,1640,9,within_sub-015_holdout01,sub-015,eeg_row-001881,baseline,0,0,0,-0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,0,-0.15321537299999999,0,0.39984793800000001,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,2.1136363330000001,2.7062977419999998,2.5880095110000001,2.5767986390000002,2.4873650939999998,0.29508433499999998,0.22608205000000001,0.233431419,0.24978872399999999,0.25301346499999999,3.0879999999999999e-06,4.8269999999999997e-06,4.685e-06,3.7479999999999999e-06,4.9239999999999998e-06,1.0287e-05,2.1991e-05,1.8235000000000001e-05,1.3718e-05,1.8804000000000002e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.68196885500000004,0.93614165299999996,0.68360427400000001,0.60376153200000005,0.56887715699999997,2.7941722879999999,5.5377801260000004,4.0244088409999996,4.0551463710000002,4.2212179650000001,1.905538475,5.1841466389999997,2.7511030860000001,2.4483413860000001,2.401354473,0.112943206,0.065830747999999994,0.095064203999999999,0.073747584000000005,0.077109622000000003,0.165613437,0.070321354000000003,0.13906320799999999,0.122146874,0.135547053,0.24071350999999999,0.34721846699999998,0.26318481599999999,0.361797005,0.32042205600000001,0.034075620000000001,0.019087211999999999,0.025207500000000001,0.043819400000000001,0.027521426000000002,0.31558277600000001,0.36455620999999999,0.38257722199999999,0.299057248,0.32549652099999998,1.3468e-05,3.2005999999999998e-05,2.6367999999999999e-05,1.9111999999999999e-05,2.5113000000000002e-05,0.78427319900000003,0.71646906499999996,0.75636506999999997,0.73970412500000005,0.73854366800000004,152.33333333300001,155.714285714,162,159.33333333300001,0.20365418900000001,0.20817417899999999,0.21657754000000001,0.21301247800000001,0.19685828899999999,147.25,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,75,61.428571429000002,71.5,73.333333332999999,0.10013351099999999,0.082014113999999999,0.095460613999999999,0.097908322000000006,0.085447262999999996,64
341,1736,9,within_sub-015_holdout01,sub-015,eeg_row-001992,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.52709224300000002,0,0.26499463400000001,0,3e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.5887477270000001,2.1867644469999998,2.532736962,2.2971339199999998,2.0434308140000002,0.48026541,0.31905778600000001,0.236784719,0.29450080899999997,0.38644899799999999,7.3329999999999999e-06,7.1940000000000001e-06,4.5970000000000002e-06,4.6040000000000003e-06,1.2121e-05,1.4717e-05,2.7086000000000001e-05,1.9809e-05,1.5965999999999999e-05,2.6852999999999999e-05,0,3e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,1.0000000000000001e-09,0.117146155,0.41524817200000003,0.39473971899999999,0.32143696700000002,0.078792037999999995,1.610900961,4.4168072230000002,3.7228574120000002,2.4989511009999998,1.880515575,0.18871085300000001,1.8340711240000001,1.4695596900000001,0.80325526199999997,0.14816965500000001,0.049212110000000003,0.044308457000000002,0.048856075999999998,0.052273343,0.039224397000000001,0.42009155100000001,0.106703557,0.123767823,0.162623932,0.49782183299999999,0.21874037599999999,0.53102303799999995,0.56778220199999996,0.55320734800000004,0.155876969,0.175724713,0.036529174999999997,0.016391943999999999,0.050109814000000003,0.191477648,0.079275835000000003,0.19570191300000001,0.18188420399999999,0.13062852899999999,0.073762089000000003,1.8513e-05,4.0397e-05,2.5469e-05,1.9882e-05,3.3893000000000002e-05,0.86576787399999999,0.73740692200000002,0.69298354399999995,0.71112621899999995,0.79640833700000002,174.66666666699999,159.42857142899999,145,160,0.23351158599999999,0.21313980099999999,0.19385026699999999,0.21390374300000001,0.220254011,164.75,0,3e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,120,79.285714286000001,48,67.666666667000001,0.160213618,0.105855426,0.064085447000000004,0.090342678999999995,0.12182910499999999,91.25
342,1657,9,within_sub-015_holdout01,sub-015,eeg_row-001901,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.358653163,0,0.22495643700000001,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,1.7179431570000001,2.2285497570000001,2.244424258,2.0841283850000001,1.87750303,0.45064571399999998,0.32918201000000002,0.28680192999999998,0.32195043299999998,0.40733912,6.0519999999999998e-06,5.9900000000000002e-06,4.51e-06,4.2320000000000003e-06,9.7380000000000006e-06,1.2763e-05,1.8859999999999999e-05,1.4769e-05,1.2523e-05,2.0587000000000001e-05,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0.37709659299999998,0.485580709,0.60456261200000005,0.48396430800000001,0.24728638,1.455254915,4.3253698519999997,2.8807481560000001,2.8457270989999999,1.475006526,0.54877167100000002,2.100316158,1.7415926289999999,1.3772303480000001,0.36474902399999998,0.118114337,0.062606958000000004,0.100668018,0.091278446999999999,0.086386813000000007,0.31322037699999999,0.128932136,0.16651379999999999,0.18860574099999999,0.34933914799999999,0.16801285299999999,0.39042195499999999,0.26939210299999999,0.320666385,0.119234727,0.17241067099999999,0.039018144999999997,0.045019122000000002,0.045160684999999999,0.22761637500000001,0.17188646899999999,0.27079824899999999,0.28999920600000001,0.25975355100000003,0.127421113,1.6277e-05,2.6747999999999999e-05,1.9809999999999998e-05,1.6311e-05,2.6614999999999998e-05,0.88364954299999998,0.78049176899999995,0.78691529400000004,0.791957362,0.83744442600000002,180.66666666699999,167.14285714299999,156.5,159,0.24153297700000001,0.223453018,0.20922459900000001,0.212566845,0.23295454500000001,174.25,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,115.333333333,87.571428570999998,84,86.333333332999999,0.15398308899999999,0.116917795,0.112149533,0.115264798,0.138851802,104
343,1656,9,within_sub-015_holdout01,sub-015,eeg_row-001900,high_4_5_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,0,-0.152689831,0,0.49979001200000001,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.766856617,2.284594985,2.3237336040000001,2.191282293,2.007927434,0.43283807299999999,0.306210604,0.24668104800000001,0.29349500000000001,0.36789771900000001,6.0220000000000001e-06,6.178e-06,4.6840000000000004e-06,4.3420000000000001e-06,9.1630000000000002e-06,1.3419e-05,2.1004000000000001e-05,1.772e-05,1.4352000000000001e-05,2.2357e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.29734948,0.67739797999999996,0.79725796500000001,0.480480238,0.34469426800000003,1.6741433029999999,4.2231900250000001,4.5370858920000003,3.2087038670000001,2.43296438,0.49780564100000002,2.8607803930000002,3.6172278659999999,1.541718798,0.83862887600000002,0.117135896,0.094784394999999994,0.10994158699999999,0.108520321,0.108944918,0.39393341599999998,0.13992423600000001,0.13789963999999999,0.22585803300000001,0.31606245799999999,0.11832222000000001,0.21794633999999999,0.144842691,0.164854321,0.12747076600000001,0.10608290300000001,0.035265308000000002,0.015173010000000001,0.030506036,0.120192892,0.19610227599999999,0.40029250999999999,0.49881442199999998,0.34820957499999999,0.26505910399999999,1.7064000000000001e-05,3.0290999999999998e-05,2.4708000000000001e-05,1.8768999999999999e-05,2.9099999999999999e-05,0.88410466399999998,0.78823598500000003,0.75347857900000004,0.79516661,0.81839262700000004,178.66666666699999,157.714285714,139,157,0.23885918,0.21084797599999999,0.185828877,0.209893048,0.22560160400000001,168.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,104,77.714285713999999,69.5,83.333333332999999,0.138851802,0.103757391,0.092790387000000002,0.11125945700000001,0.120160214,90
344,1698,9,within_sub-015_holdout01,sub-015,eeg_row-001945,low_1_2_3,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,-0,0,-0,-0.27607308000000003,0,0.12733754,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.611305859,2.2643927819999998,2.391025934,2.2913106820000002,1.8867213549999999,0.48571647200000001,0.32196285899999999,0.24919950399999999,0.293911433,0.41454017300000001,7.4780000000000002e-06,6.7429999999999996e-06,5.1200000000000001e-06,4.8130000000000003e-06,1.2311e-05,1.4328000000000001e-05,2.2065999999999998e-05,1.8229000000000001e-05,1.5841999999999998e-05,2.4708000000000001e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.10062685,0.22782796199999999,0.35181952,0.202541477,0.086581850000000002,1.9450470419999999,9.4527478360000003,5.0880343540000004,5.6681516289999996,2.2419056789999998,0.195723958,2.1536002719999998,1.7900698049999999,1.148035804,0.19410834099999999,0.043598097000000002,0.021949657000000001,0.035723218000000001,0.032703814999999997,0.036151186000000002,0.43326504199999999,0.096343124000000002,0.101538477,0.16146724800000001,0.41753769800000001,0.23420876600000001,0.57576703500000004,0.58974688500000005,0.54506108399999997,0.22883071299999999,0.16589847699999999,0.022480341000000001,0.0090131580000000003,0.025298074,0.18060480400000001,0.084800348999999997,0.207484577,0.181760961,0.18537018199999999,0.081047549999999996,1.8462e-05,3.1083e-05,2.6526999999999999e-05,2.0619e-05,3.2200999999999999e-05,0.83183096300000003,0.735518177,0.65284419100000002,0.696323888,0.76427944800000003,179,160.85714285700001,149,159.66666666699999,0.23930481300000001,0.21504965600000001,0.199197861,0.21345811100000001,0.22827540099999999,170.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,122.333333333,84.857142856999999,85,80,0.16332888300000001,0.11329391599999999,0.11348464599999999,0.106809079,0.14686248299999999,110
345,1761,9,within_sub-015_holdout01,sub-015,eeg_row-002029,low_1_2_3,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0.59458672700000004,0,0.23959436000000001,0,2.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.9135966639999999,2.673024646,2.7257240060000001,2.5380851849999999,2.238288904,0.37075596199999999,0.246006579,0.20891600199999999,0.249009065,0.32042462700000002,5.31e-06,5.789e-06,5.0429999999999998e-06,4.4700000000000004e-06,9.1330000000000005e-06,1.3568e-05,2.5630999999999999e-05,2.2558999999999999e-05,1.7192000000000001e-05,2.419e-05,0,2.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0.29799488499999999,0.85111283599999998,0.610219442,0.52575278599999997,0.20214673999999999,2.2185192659999999,6.0978604560000003,4.6015955000000002,2.8628290729999999,2.0869191389999999,0.66110739399999996,5.1899673079999999,2.807983036,1.50514036,0.42186390000000001,0.081669588000000001,0.029392017999999999,0.039729084999999997,0.047237244999999997,0.066919481000000003,0.27406372299999998,0.034533633000000001,0.065106227000000003,0.089846876000000006,0.33104407699999999,0.30241783300000002,0.63342782099999995,0.57295665600000001,0.58053538599999999,0.30901811400000001,0.069434698000000003,0.010747414,0.010132830000000001,0.023189614000000001,0.062203236000000002,0.181185554,0.179228427,0.18281718,0.13523215899999999,0.13965554499999999,1.7308000000000001e-05,3.6204000000000001e-05,3.1374000000000001e-05,2.2895e-05,3.1659999999999998e-05,0.80017581100000001,0.67821136900000001,0.63025449499999997,0.66888473199999998,0.72455017700000002,163,153.285714286,143.5,158.66666666699999,0.21791443899999999,0.204927426,0.19184492,0.212121212,0.205213904,153.5,0,2.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,91.666666667000001,72.285714286000001,56,66.666666667000001,0.122385403,0.096509631999999998,0.074766355000000007,0.089007565999999996,0.110146862,82.5
